W,L,ERA,G,GS,CG,ShO,SV,IP,TBF,H,R,ER,HR,BB,HBP,WP,BK,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,AVG,WHIP,BABIP,LOB%,FIP,E-F,K-BB%,Age,MaxAge,Season,PlayerName,Team,UPID,xMLBAMID,UPURL,teamid,FullTeamName,download_timestamp
0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,2.0,0.4,0.0,4.0775196075439455,4.9224803924560545,0.0,22.0,22.0,2026,Ryan Buckler,FAU,sa3027962,,/players/ryan-buckler/sa3027962/stats/pitching,75,Florida Atlantic University ,2026-02-16T17:25:50.682125
0.0,1.0,9.0,1.0,1.0,0.0,0.0,0.0,3.0,14.0,5.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,0.0,4.0,0.0,0.28571429,0.0,0.35714286,1.6666666666666667,0.5,0.4,1.5988421758015954,7.401157824198405,0.28571429,23.0,23.0,2026,Jason Buhl,WIU,sa3027993,,/players/jason-buhl/sa3027993/stats/pitching,293,Western Illinois University ,2026-02-16T17:25:50.682125
0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.33333333,1.0,0.0,1.0,19.534187984466552,-10.534187984466552,0.0,,,2026,Jake Burt,MRST,sa3028114,,/players/jake-burt/sa3028114/stats/pitching,139,Marist College ,2026-02-16T17:25:50.682125
0.0,0.0,9.0,1.0,0.0,0.0,0.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,1.0,9.0,0.25,0.0,0.25,1.0,0.0,1.0,15.265508842468261,-6.265508842468261,0.25,22.0,22.0,2026,Trevor Busyn,UTM,sa3028149,,/players/trevor-busyn/sa3028149/stats/pitching,258,University of Tennessee at Martin ,2026-02-16T17:25:50.682125
0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,1.0,8.0,3.0,5.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.25,0.5,5.0,0.5,0.0,12.437298488616943,-3.4372984886169426,-0.25,22.0,22.0,2026,Jackson Campbell,JOES,sa3028331,,/players/jackson-campbell/sa3028331/stats/pitching,244,Saint Joseph's University ,2026-02-16T17:25:50.682125
0.0,1.0,9.0,1.0,0.0,0.0,0.0,0.0,3.0,14.0,3.0,3.0,3.0,0.0,2.0,0.0,0.0,0.0,4.0,12.0,6.0,2.0,0.0,0.28571429,0.14285714,0.25,1.6666666666666667,0.375,0.4,5.770631821950277,3.2293681780497234,0.14285714,22.0,22.0,2026,Brycen Champey,DAV,sa3028729,,/players/brycen-champey/sa3028729/stats/pitching,59,Davidson College ,2026-02-16T17:25:50.682125
0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,2.0,9.0,3.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,4.5,4.5,1.0,9.0,0.11111111,0.11111111,0.375,2.0,0.2,1.0,17.577519607543945,-8.577519607543945,0.0,,,2026,Frank Ciccone,ECU,sa3028924,,/players/frank-ciccone/sa3028924/stats/pitching,65,East Carolina University ,2026-02-16T17:25:50.682125
0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,1.0,7.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,9.0,18.0,0.5,0.0,0.14285714,0.28571429,0.2,3.0,0.25,0.33333333,9.464837265014648,-0.4648372650146477,-0.14285714,22.0,22.0,2026,Andrew Citron,GTWN,sa3028953,,/players/andrew-citron/sa3028953/stats/batting,85,Georgetown University ,2026-02-16T17:25:50.682125
0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.2,0.25,2.0,0.25,0.5,6.841075611114502,2.158924388885498,-0.2,22.0,22.0,2026,Parker Coil,ARK,sa3029116,702689.0,/players/parker-coil/sa3029116/stats/pitching,13,University of Arkansas Fayetteville ,2026-02-16T17:25:50.682125
0.0,1.0,9.0,1.0,1.0,0.0,0.0,0.0,3.0,15.0,3.0,5.0,3.0,0.0,2.0,0.0,0.0,0.0,3.0,9.0,6.0,1.5,0.0,0.2,0.13333333,0.23076923,1.6666666666666667,0.3,0.0,3.45594711303711,5.54405288696289,0.06666667,,,2026,Elias Conway,DEL,sa3029290,,/players/elias-conway/sa3029290/stats/pitching,61,University of Delaware ,2026-02-16T17:25:50.682125
0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,2.0,0.4,0.5,5.98265905380249,3.0173409461975096,0.0,22.0,22.0,2026,Brandon Coughlin,LEH,sa3029461,,/players/brandon-coughlin/sa3029461/stats/pitching,121,Lehigh University ,2026-02-16T17:25:50.682125
0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,2.0,0.4,0.5,3.841075611114502,5.158924388885498,0.0,22.0,22.0,2026,Ashton Crowther,ALA,sa3029619,,/players/ashton-crowther/sa3029619/stats/pitching,4,University of Alabama Tuscaloosa ,2026-02-16T17:25:50.682125
0.0,1.0,9.0,1.0,1.0,0.0,0.0,0.0,3.0,16.0,4.0,4.0,3.0,1.0,1.0,3.0,0.0,0.0,4.0,12.0,3.0,4.0,3.0,0.25,0.0625,0.33333333,1.6666666666666667,0.42857143,0.60606061,9.653069845835368,-0.6530698458353683,0.1875,,,2026,John Damozonio,SMC,sa3029808,,/players/john-damozonio/sa3029808/stats/pitching,246,St. Mary's College of California ,2026-02-16T17:25:50.682125
0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,1.0,8.0,1.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,2.0,18.0,18.0,1.0,0.0,0.25,0.25,0.25,3.0,0.5,0.8,12.450639915466308,-3.450639915466308,0.0,21.0,21.0,2026,Blake Dean,TROY,sa3029965,,/players/blake-dean/sa3029965/stats/pitching,272,Troy University ,2026-02-16T17:25:50.682125
0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.16666667,0.0,1.0,0.0,0.66666667,14.105134201049804,-5.105134201049804,-0.16666667,,,2026,Myles Dews,ALCN,sa3030241,,/players/myles-dews/sa3030241/stats/batting,9,Alcorn State University ,2026-02-16T17:25:50.682125
0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,7.0775196075439455,1.9224803924560545,-1.0,,,2026,Jackson DiLorenzo,ECU,sa3030347,,/players/jackson-dilorenzo/sa3030347/stats/pitching,65,East Carolina University ,2026-02-16T17:25:50.682125
0.0,1.0,9.0,1.0,1.0,0.0,0.0,0.0,4.0,20.0,7.0,5.0,4.0,0.0,1.0,0.0,0.0,0.0,2.0,4.5,2.25,2.0,0.0,0.1,0.05,0.36842105,2.0,0.41176471,0.375,7.441100311279297,1.558899688720703,0.05,,,2026,Ryan Douglas,STO,sa3030511,,/players/ryan-douglas/sa3030511/stats/pitching,254,Stonehill College ,2026-02-16T17:25:50.682125
0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.4,0.0,2.0,0.0,0.66666667,14.865434837341308,-5.865434837341308,-0.4,,,2026,Hayden Estes,NJIT,sa3031038,,/players/hayden-estes/sa3031038/stats/batting,171,New Jersey Institute of Technology ,2026-02-16T17:25:50.682125
0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,2.0,8.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,4.0,18.0,4.5,4.0,4.5,0.5,0.125,0.14285714,1.0,0.0,0.0,7.260496330261231,1.7395036697387694,0.375,23.0,23.0,2026,Carter Fink,KU,sa3031340,,/players/carter-fink/sa3031340/stats/pitching,113,University of Kansas ,2026-02-16T17:25:50.682125
0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,1.0,9.0,0.25,0.0,0.25,1.0,0.0,1.0,14.26049633026123,-5.26049633026123,0.25,22.0,22.0,2026,Matthew Flores,KSU,sa3031467,,/players/matthew-flores/sa3031467/stats/pitching,114,Kansas State University ,2026-02-16T17:25:50.682125
0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,3.0,14.0,3.0,3.0,3.0,0.0,2.0,0.0,0.0,0.0,3.0,9.0,6.0,1.5,0.0,0.21428571,0.14285714,0.25,1.6666666666666667,0.33333333,0.4,5.865434837341309,3.1345651626586912,0.07142857,22.0,22.0,2026,Pierce Friedman,ME,sa3031726,,/players/pierce-friedman/sa3031726/stats/pitching,134,University of Maine Orono ,2026-02-16T17:25:50.682125
0.0,1.0,9.0,1.0,1.0,0.0,0.0,0.0,4.0,19.0,5.0,4.0,4.0,0.0,1.0,1.0,1.0,0.0,2.0,4.5,2.25,2.0,0.0,0.10526316,0.05263158,0.29411765,1.5,0.33333333,0.42857143,4.486403179168701,4.513596820831299,0.05263158,24.0,24.0,2026,Drake Frize,USD,sa3031735,813667.0,/players/drake-frize/sa3031735/stats/pitching,225,University of San Diego ,2026-02-16T17:25:50.682125
0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,2.0,12.0,2.0,2.0,2.0,0.0,3.0,2.0,1.0,0.0,2.0,9.0,13.5,0.66666667,0.0,0.16666667,0.25,0.28571429,2.5,0.4,0.71428571,9.072165203094482,-0.07216520309448171,-0.08333333,,,2026,Josh Gentile,GWEB,sa3032117,,/players/josh-gentile/sa3032117/stats/pitching,82,Gardner-Webb University ,2026-02-16T17:25:50.682125
0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,1.0,7.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,18.0,18.0,1.0,0.0,0.28571429,0.28571429,0.25,3.0,0.5,0.75,11.534187984466552,-2.534187984466552,0.0,,,2026,Arnav Ghuliani,MAN,sa3032162,,/players/arnav-ghuliani/sa3032162/stats/pitching,135,Manhattan College ,2026-02-16T17:25:50.682125
0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,2.0,10.0,3.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,9.0,4.5,2.0,0.0,0.2,0.1,0.33333333,2.0,0.42857143,0.5,3.4756638526916506,5.524336147308349,0.1,20.0,20.0,2026,Miles Gosztola,ORE,sa3032514,,/players/miles-gosztola/sa3032514/stats/pitching,200,University of Oregon,2026-02-16T17:25:50.682125
0.0,1.0,9.0,1.0,0.0,0.0,0.0,0.0,1.0,7.0,3.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,9.0,9.0,1.0,0.0,0.14285714,0.14285714,0.5,4.0,0.6,0.25,4.841075611114502,4.158924388885498,0.0,22.0,22.0,2026,Luke Guth,VAN,sa3032873,,/players/luke-guth/sa3032873/stats/pitching,283,Vanderbilt University ,2026-02-16T17:25:50.682125
0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,2.0,9.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.33333333,1.5,0.25,0.625,10.502809238433837,-1.5028092384338372,0.0,,,2026,Gerald Hanson,NKU,sa3033179,,/players/gerald-hanson/sa3033179/stats/pitching,189,Northern Kentucky University ,2026-02-16T17:25:50.682125
0.0,0.0,9.0,1.0,1.0,0.0,0.0,0.0,4.0,19.0,5.0,4.0,4.0,0.0,1.0,3.0,1.0,0.0,2.0,4.5,2.25,2.0,0.0,0.10526316,0.05263158,0.33333333,1.5,0.38461538,0.55555556,8.437298488616943,0.5627015113830574,0.05263158,22.0,22.0,2026,Max Haug,GW,sa3033398,,/players/max-haug/sa3033398/stats/pitching,84,George Washington University ,2026-02-16T17:25:50.682125
0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,2.0,8.0,1.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,4.5,0.0,1.0,4.5,0.125,0.0,0.14285714,0.5,0.0,0.0,10.636229705810546,-1.6362297058105462,0.125,22.0,22.0,2026,Jacob Havern,UTA,sa3033416,,/players/jacob-havern/sa3033416/stats/pitching,261,University of Texas at Arlington ,2026-02-16T17:25:50.682125
0.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,9.0,9.0,1.0,9.0,0.2,0.2,0.25,2.0,0.0,1.0,17.94617862701416,-8.94617862701416,0.0,,,2026,Max Hippensteel,UCD,sa3033869,,/players/max-hippensteel/sa3033869/stats/pitching,277,University of California Davis ,2026-02-16T17:25:50.682125
0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.16666667,0.4,3.0,0.4,0.66666667,8.464837265014648,0.5351627349853523,-0.16666667,21.0,21.0,2026,Jake Hooker,XAV,sa3034059,,/players/jake-hooker/sa3034059/stats/pitching,305,Xavier University ,2026-02-16T17:25:50.682125
0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,1.0,7.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,2.0,18.0,18.0,1.0,0.0,0.28571429,0.28571429,0.25,3.0,0.5,0.75,8.455947113037109,0.5440528869628913,0.0,,,2026,Blake Hooks,LT,sa3034060,,/players/blake-hooks/sa3034060/stats/pitching,132,Louisiana Tech University ,2026-02-16T17:25:50.682125
0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,2.0,14.0,4.0,5.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333333,2.0,0.33333333,0.16666667,6.975663852691651,2.0243361473083494,0.0,,,2026,Mason Horwat,PSU,sa3034119,,/players/mason-horwat/sa3034119/stats/pitching,203,Pennsylvania State University ,2026-02-16T17:25:50.682125
0.0,1.0,9.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,18.0,0.0,2.0,0.0,0.4,0.0,0.6,3.0,1.0,0.33333333,2.4372984886169435,6.5627015113830565,0.4,,,2026,Ivan Hoyt,DAV,sa3034196,,/players/ivan-hoyt/sa3034196/stats/batting,59,Davidson College ,2026-02-16T17:25:50.682125
1.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,2.0,9.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,9.0,0.0,2.0,4.5,0.22222222,0.0,0.33333333,1.5,0.33333333,0.625,9.165856552124023,-0.16585655212402273,0.22222222,22.0,22.0,2026,Ryder Jeske,TOW,sa3034674,,/players/ryder-jeske/sa3034674/stats/pitching,271,Towson University ,2026-02-16T17:25:50.682125
1.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,3.0,15.0,4.0,3.0,3.0,0.0,3.0,0.0,1.0,0.0,3.0,9.0,9.0,1.0,0.0,0.2,0.2,0.33333333,2.3333333333333335,0.44444444,0.57142857,4.946178627014161,4.053821372985839,0.0,22.0,22.0,2026,Zach Johnson,CSUN,sa3034829,,/players/zach-johnson/sa3034829/stats/batting,36,California State University Northridge ,2026-02-16T17:25:50.682125
0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,27.0,0.0,3.0,0.0,0.6,0.0,0.4,2.0,1.0,0.5,-2.494127559661865,11.494127559661866,0.6,,,2026,Dean Kampschror,UVA,sa3035051,,/players/dean-kampschror/sa3035051/stats/pitching,285,University of Virginia ,2026-02-16T17:25:50.682125
0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,27.0,9.0,3.0,0.0,0.5,0.16666667,0.4,3.0,1.0,0.66666667,1.8059699058532717,7.194030094146728,0.33333333,22.0,22.0,2026,Chase Keen,OHIO,sa3035149,,/players/chase-keen/sa3035149/stats/pitching,193,Ohio University ,2026-02-16T17:25:50.682125
0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333333,1.0,0.33333333,0.5,7.0775196075439455,1.9224803924560545,0.0,,,2026,Konner Keplinger,UAB,sa3035294,,/players/konner-keplinger/sa3035294/stats/pitching,5,University of Alabama at Birmingham ,2026-02-16T17:25:50.682125
0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,2.0,16.0,8.0,6.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53333333,4.0,0.53333333,0.33333333,6.305969905853272,2.6940300941467283,0.0,22.0,22.0,2026,Luke Krouse,BGSU,sa3035734,,/players/luke-krouse/sa3035734/stats/pitching,27,Bowling Green State University ,2026-02-16T17:25:50.682125
0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.2,0.25,2.0,0.25,0.5,7.582056713104248,1.4179432868957518,-0.2,,,2026,Peyton Lacy,NICH,sa3035834,,/players/peyton-lacy/sa3035834/stats/pitching,173,Nicholls State University ,2026-02-16T17:25:50.682125
0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.5,0.5,3.0,0.5,0.33333333,11.98265905380249,-2.9826590538024895,-0.5,23.0,23.0,2026,Tommy Lamar,LEH,sa3035864,,/players/tommy-lamar/sa3035864/stats/pitching,121,Lehigh University ,2026-02-16T17:25:50.682125
0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.66666667,0.0,2.0,0.0,0.66666667,12.572165203094482,-3.5721652030944817,-0.66666667,20.0,20.0,2026,Wyatt Land,UPST,sa3035900,,/players/wyatt-land/sa3035900/stats/pitching,242,University of South Carolina Upstate ,2026-02-16T17:25:50.682125
0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,27.0,0.0,3.0,9.0,0.5,0.0,0.33333333,2.0,0.5,-1.66666667,13.437298488616943,-4.437298488616943,0.5,,,2026,Marco Levari,LAS,sa3036271,,/players/marco-levari/sa3036271/stats/pitching,309,La Salle University ,2026-02-16T17:25:50.682125
0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,9.0,18.0,0.5,9.0,0.16666667,0.33333333,0.25,3.0,0.0,1.0,20.97566385269165,-11.97566385269165,-0.16666667,24.0,24.0,2026,Conner Linn,IU,sa3036364,,/players/conner-linn/sa3036364/stats/pitching,104,Indiana University Bloomington ,2026-02-16T17:25:50.682125
0.0,1.0,9.0,1.0,1.0,0.0,0.0,0.0,4.0,20.0,5.0,4.0,4.0,0.0,3.0,1.0,0.0,0.0,7.0,15.75,6.75,2.33333333,0.0,0.35,0.15,0.3125,2.0,0.55555556,0.55555556,4.082056713104248,4.917943286895752,0.2,,,2026,David Lopez,HCU,sa3036530,,/players/david-lopez/sa3036530/stats/pitching,99,Houston Christian University,2026-02-16T17:25:50.682125
0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,2.0,13.0,3.0,2.0,2.0,0.0,3.0,1.0,0.0,0.0,4.0,18.0,13.5,1.33333333,0.0,0.30769231,0.23076923,0.33333333,3.0,0.6,0.71428571,6.758942794799805,2.241057205200195,0.07692308,,,2026,Landon Marchetti,SJSU,sa3037025,,/players/landon-marchetti/sa3037025/stats/pitching,224,San Jose State University ,2026-02-16T17:25:50.682125
0.0,0.0,9.0,1.0,1.0,0.0,0.0,0.0,4.0,18.0,6.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,2.0,4.5,2.25,2.0,2.25,0.11111111,0.05555556,0.35294118,1.75,0.35714286,0.53571429,6.4559471130371096,2.5440528869628904,0.05555556,,,2026,Doug Marose,DEL,sa3037078,,/players/doug-marose/sa3037078/stats/pitching,61,University of Delaware ,2026-02-16T17:25:50.682125
0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.16666667,0.4,3.0,0.4,0.66666667,7.450639915466309,1.5493600845336912,-0.16666667,24.0,24.0,2026,James McCoy,GASO,sa3037507,,/players/james-mccoy/sa3037507/stats/batting,87,Georgia Southern University ,2026-02-16T17:25:50.682125
1.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,3.0,14.0,4.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,2.0,6.0,3.0,2.0,3.0,0.14285714,0.07142857,0.30769231,1.6666666666666667,0.3,0.55555556,8.758942794799804,0.24105720520019602,0.07142857,21.0,21.0,2026,Bryce McKnight,SDSU,sa3037677,,/players/bryce-mcknight/sa3037677/stats/pitching,222,San Diego State University ,2026-02-16T17:25:50.682125
0.0,1.0,9.0,1.0,1.0,0.0,0.0,0.0,2.0,8.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,4.0,18.0,4.5,4.0,4.5,0.5,0.125,0.14285714,1.0,0.0,0.0,8.582056713104247,0.41794328689575266,0.375,22.0,22.0,2026,Myles Meyer,MCN,sa3037948,,/players/myles-meyer/sa3037948/stats/pitching,143,McNeese State University ,2026-02-16T17:25:50.682125
0.0,0.0,9.0,1.0,1.0,0.0,0.0,0.0,3.0,16.0,4.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,2.0,6.0,9.0,0.66666667,0.0,0.125,0.1875,0.30769231,2.3333333333333335,0.36363636,0.57142857,5.23883186976115,3.7611681302388504,-0.0625,22.0,22.0,2026,Kyle Mueller,PRES,sa3038513,,/players/kyle-mueller/sa3038513/stats/pitching,208,Presbyterian College ,2026-02-16T17:25:50.682125
0.0,1.0,9.0,1.0,1.0,0.0,0.0,0.0,4.0,18.0,4.0,4.0,4.0,0.0,2.0,0.0,2.0,0.0,2.0,4.5,4.5,1.0,0.0,0.11111111,0.11111111,0.25,1.5,0.28571429,0.33333333,4.475663852691651,4.524336147308349,0.0,,,2026,Gunnar Nichols,WASH,sa3038841,,/players/gunnar-nichols/sa3038841/stats/pitching,291,University of Washington ,2026-02-16T17:25:50.682125
0.0,1.0,9.0,1.0,0.0,0.0,0.0,0.0,2.0,10.0,0.0,2.0,2.0,0.0,3.0,1.0,0.0,0.0,2.0,9.0,13.5,0.66666667,0.0,0.2,0.3,0.0,1.5,0.0,0.5,9.98265905380249,-0.9826590538024895,-0.1,22.0,22.0,2026,Liam OHearen,LEH,sa3039076,,/players/liam-ohearen/sa3039076/stats/pitching,121,Lehigh University ,2026-02-16T17:25:50.682125
0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,2.0,8.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,3.0,13.5,4.5,3.0,4.5,0.375,0.125,0.14285714,1.0,0.0,0.0,8.636229705810546,0.36377029418945384,0.25,,,2026,Carson Olsen,CBU,sa3039123,,/players/carson-olsen/sa3039123/stats/pitching,39,California Babtist University,2026-02-16T17:25:50.682125
0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,2.0,9.0,3.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,9.0,4.5,2.0,0.0,0.22222222,0.11111111,0.375,2.0,0.5,0.5,3.136229705810547,5.863770294189453,0.11111111,,,2026,Blaine Palmer,ACU,sa3039373,,/players/blaine-palmer/sa3039373/stats/pitching,1,Abilene Christian University ,2026-02-16T17:25:50.682125
0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,1.0,7.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,9.0,9.0,1.0,0.0,0.14285714,0.14285714,0.33333333,3.0,0.4,0.0,7.534187984466553,1.465812015533447,0.0,23.0,23.0,2026,Richie Paltridge,SIE,sa3039393,,/players/richie-paltridge/sa3039393/stats/pitching,229,Siena College ,2026-02-16T17:25:50.682125
0.0,1.0,9.0,1.0,1.0,0.0,0.0,0.0,4.0,23.0,7.0,5.0,4.0,1.0,1.0,1.0,1.0,0.0,4.0,9.0,2.25,4.0,2.25,0.17391304,0.04347826,0.33333333,2.0,0.375,0.52631579,7.332056713104248,1.6679432868957518,0.13043478,,,2026,Nuno Parache,NICH,sa3039419,,/players/nuno-parache/sa3039419/stats/pitching,173,Nicholls State University ,2026-02-16T17:25:50.682125
0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,2.0,9.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,4.5,0.0,1.0,4.5,0.11111111,0.0,0.33333333,1.5,0.28571429,0.625,9.577519607543945,-0.5775196075439446,0.11111111,,,2026,Luke Payne,ECU,sa3039586,,/players/luke-payne/sa3039586/stats/pitching,65,East Carolina University ,2026-02-16T17:25:50.682125
0.0,1.0,9.0,1.0,1.0,0.0,0.0,0.0,4.0,21.0,5.0,5.0,4.0,0.0,4.0,0.0,1.0,0.0,2.0,4.5,9.0,0.5,0.0,0.0952381,0.19047619,0.29411765,2.25,0.33333333,0.44444444,5.975663852691651,3.0243361473083494,-0.0952381,22.0,22.0,2026,Ben Plumley,ILL,sa3039999,,/players/ben-plumley/sa3039999/stats/pitching,100,University of Illinois Urbana-Champaign ,2026-02-16T17:25:50.682125
0.0,1.0,9.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,9.0,9.0,1.0,0.0,0.25,0.25,0.0,1.0,0.0,0.0,4.572165203094483,4.427834796905517,0.0,22.0,22.0,2026,Devin Pressley,GWEB,sa3040188,,/players/devin-pressley/sa3040188/stats/pitching,82,Gardner-Webb University ,2026-02-16T17:25:50.682125
0.0,0.0,9.0,1.0,1.0,0.0,0.0,0.0,2.0,9.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,4.0,18.0,0.0,4.0,4.5,0.44444444,0.0,0.33333333,1.5,0.5,0.625,6.005872440338135,2.994127559661865,0.44444444,21.0,21.0,2026,Brett Renfrow,VT,sa3040617,,/players/brett-renfrow/sa3040617/stats/pitching,288,Virginia Polytechnic Institute & State University ,2026-02-16T17:25:50.682125
