Season,Player,Team,Class,POS,BA,OBP,SLG,OPS,GP,PA,AB,R,H,2B,3B,HR,RBI,HBP,BB,K,SB,CS,K%,BB%,K:BB,ISO,BABIP,wOBA,wRC,wRAA,wRC+,GB%,LD%,FB%,PU%,HR/FB%
2025,Carson Bayne,Charlotte,SR,CF,0.291,0.374,0.51,0.884,54,222,196,33,57,7,3,10,42,8,18,49,1,4,22.1%,8.1%,2.73,0.219,0.343,0.398,38,3,108,37.9%,24.1%,37.9%,6.2%,18.2%
2025,Carson Garner,Murray State,SR,3B,0.276,0.429,0.573,1.002,61,294,225,64,62,14,1,17,59,4,60,65,14,1,22.1%,20.4%,1.08,0.298,0.304,0.442,60,14,131,38.5%,14.9%,46.6%,8.7%,22.7%
2025,Carson Hornung,Jacksonville State,SR,DH,0.291,0.434,0.451,0.885,60,266,206,44,60,12,0,7,31,9,46,55,3,0,20.7%,17.3%,1.2,0.16,0.358,0.412,48,7,116,47.7%,17.4%,34.8%,2.6%,13.0%
2025,Carson Kerce,Georgia Tech,SO,3B,0.308,0.407,0.465,0.871,60,244,198,48,61,19,0,4,40,5,32,37,6,3,15.2%,13.1%,1.16,0.157,0.35,0.4,42,4,109,41.5%,15.1%,43.4%,6.9%,5.8%
2025,Carson Lorch,Tarleton,JR,3B,0.291,0.382,0.444,0.826,42,179,151,26,44,10,2,3,31,11,13,17,8,5,9.5%,7.3%,1.3,0.152,0.306,0.381,28,0,100,41.9%,16.9%,41.2%,7.4%,5.4%
2025,Carson Paetow,Southern Miss,SR,RF,0.268,0.378,0.561,0.938,63,288,239,47,64,18,2,16,64,6,38,78,0,0,27.1%,13.2%,2.05,0.293,0.324,0.408,51,6,114,35.2%,14.8%,50.0%,7.4%,19.8%
2025,Carson Schrack,Southeast Missouri State,JR,2B,0.252,0.409,0.381,0.79,44,181,139,25,35,7,1,3,24,3,34,7,0,0,3.9%,18.8%,0.21,0.129,0.248,0.379,28,0,99,49.6%,19.4%,31.0%,7.0%,7.5%
2025,Carson Tinney,Notre Dame,SO,C,0.348,0.498,0.753,1.251,48,205,158,52,55,13,0,17,53,13,34,40,1,0,19.5%,16.6%,1.17,0.405,0.376,0.535,57,25,179,37.0%,15.1%,47.9%,6.7%,29.8%
2025,Carter Bailey,Georgia State,FR,SS,0.275,0.402,0.485,0.887,52,213,167,32,46,11,0,8,43,6,32,55,3,2,25.8%,15.0%,1.72,0.21,0.352,0.403,37,4,111,31.5%,13.0%,56.5%,14.8%,13.1%
2025,Carter Beck,Indiana State,SO,CF,0.335,0.417,0.564,0.981,55,264,227,54,76,15,2,11,56,9,25,36,11,3,13.6%,9.5%,1.43,0.229,0.355,0.436,53,12,128,46.9%,16.5%,36.6%,3.1%,15.5%
2025,Carter Bergman,Missouri State,JR,C,0.272,0.376,0.549,0.926,47,194,162,36,44,12,0,11,45,9,20,42,2,0,21.6%,10.3%,2.1,0.278,0.295,0.408,34,4,114,27.6%,19.5%,52.8%,8.1%,16.9%
2025,Carter Dierdorf,West Georgia,JR,1B,0.28,0.388,0.582,0.97,51,227,189,39,53,16,1,13,42,1,34,63,5,0,27.8%,15.0%,1.85,0.302,0.345,0.42,42,7,120,41.3%,17.4%,41.3%,5.0%,26.0%
2025,Carter Garate,Oregon,JR,3B,0.272,0.403,0.417,0.819,58,227,180,48,49,12,1,4,36,17,23,34,6,1,15.0%,10.1%,1.49,0.144,0.315,0.388,37,1,104,46.9%,16.8%,36.4%,7.0%,7.7%
2025,Carter Hain,Oakland,SR,3B,0.24,0.331,0.402,0.733,60,261,229,42,55,14,4,5,41,4,27,69,6,3,26.4%,10.3%,2.56,0.162,0.323,0.339,32,-9,79,51.3%,11.9%,36.9%,4.4%,8.5%
2025,Carter Hanson,Massachusetts,SR,RF,0.303,0.394,0.492,0.885,48,217,185,34,56,14,0,7,43,5,24,43,5,3,19.8%,11.1%,1.78,0.189,0.358,0.4,37,3,110,35.7%,26.6%,37.8%,7.0%,13.0%
2025,Carter Hendrickson,Xavier,SR,LF,0.283,0.43,0.438,0.868,59,278,219,52,62,13,0,7,38,16,41,27,20,1,9.7%,14.7%,0.66,0.155,0.296,0.408,49,6,114,47.0%,13.5%,39.5%,13.5%,9.6%
2025,Carter Jenkins,Nicholls,JR,3B,0.326,0.383,0.402,0.784,41,150,132,14,43,5,1,1,20,3,11,21,0,0,14.0%,7.3%,1.92,0.076,0.372,0.365,21,-2,92,57.3%,16.4%,26.4%,5.5%,3.4%
2025,Carter Johnstone,Cal State Fullerton,FR,3B,0.344,0.431,0.535,0.966,53,255,215,47,74,14,3,7,42,5,30,30,5,4,11.8%,11.8%,1.0,0.191,0.37,0.436,51,11,128,42.0%,19.7%,38.3%,2.1%,9.7%
2025,Carter Monda,Northern Colorado,SR,CF,0.252,0.393,0.331,0.724,47,209,163,36,41,9,2,0,25,21,19,33,2,1,15.8%,9.1%,1.74,0.08,0.308,0.357,29,-4,88,48.9%,18.0%,33.1%,10.5%,0.0%
2025,Carter Newman,Longwood,JR,SS,0.27,0.364,0.397,0.761,41,167,141,38,38,7,1,3,22,2,19,50,8,1,29.9%,11.4%,2.62,0.128,0.398,0.357,23,-3,87,48.3%,20.7%,31.0%,9.2%,11.1%
2025,Carter Sintek,South Dakota State,SO,SS,0.358,0.407,0.468,0.875,51,241,218,47,78,9,3,3,30,3,17,24,0,2,10.0%,7.1%,1.41,0.11,0.387,0.401,41,4,110,41.8%,23.7%,34.5%,2.6%,4.5%
2025,Carter Vrabel,Tennessee Tech,SR,1B,0.235,0.338,0.386,0.724,44,155,132,26,31,5,0,5,28,3,18,26,1,1,16.8%,11.6%,1.45,0.152,0.255,0.337,19,-5,77,33.6%,19.6%,46.7%,9.3%,10.0%
2025,Carter White,North Florida,FR,2B,0.263,0.333,0.408,0.741,48,171,152,25,40,8,1,4,21,2,15,35,6,2,20.5%,8.8%,2.33,0.145,0.313,0.337,21,-6,77,47.0%,17.9%,35.0%,11.1%,9.8%
2025,Case Sanderson,Nebraska,SO,1B,0.307,0.416,0.417,0.833,55,238,199,34,61,9,2,3,31,14,24,37,1,2,15.5%,10.1%,1.53,0.111,0.363,0.395,40,3,107,43.8%,21.0%,35.2%,1.9%,5.3%
2025,Case Sullivan,Valparaiso,FR,SS,0.257,0.351,0.426,0.777,50,211,183,37,47,10,0,7,26,3,24,57,4,1,27.0%,11.4%,2.37,0.169,0.333,0.357,29,-4,88,38.1%,20.6%,41.3%,6.3%,13.5%
2025,Casen Taggart,Washington,SR,1B,0.326,0.469,0.494,0.963,50,226,172,38,56,11,0,6,32,4,46,37,9,4,16.4%,20.4%,0.8,0.169,0.376,0.442,46,11,131,41.6%,18.2%,40.1%,5.1%,10.9%
2025,Casey Bishop,Towson,JR,2B,0.201,0.305,0.26,0.565,49,181,154,25,31,9,0,0,25,6,17,31,18,4,17.1%,9.4%,1.82,0.058,0.252,0.282,14,-14,49,38.9%,18.6%,42.5%,12.4%,0.0%
2025,Casey Borba,Texas,SO,3B,0.278,0.41,0.574,0.984,51,200,162,26,45,10,1,12,47,4,33,47,3,0,23.5%,16.5%,1.42,0.296,0.317,0.435,40,9,128,40.2%,14.5%,45.3%,9.4%,22.6%
2025,Casey Caufield,Monmouth,GR,2B,0.341,0.446,0.454,0.9,47,224,185,44,63,15,3,0,27,8,28,21,13,2,9.4%,12.5%,0.75,0.114,0.382,0.423,43,8,122,44.4%,19.1%,36.4%,4.9%,0.0%
2025,Casey Kleinman,VCU,SR,SS,0.289,0.418,0.373,0.791,42,184,142,38,41,6,0,2,20,3,30,4,5,2,2.2%,16.3%,0.13,0.085,0.283,0.381,29,0,100,50.7%,17.4%,31.9%,8.7%,4.5%
2025,Casey Murray Jr.,Cal Poly,SR,CF,0.31,0.361,0.48,0.841,62,274,248,48,77,11,2,9,45,4,18,55,5,3,20.1%,6.6%,3.05,0.169,0.362,0.376,42,-1,97,44.4%,20.9%,34.7%,5.1%,13.2%
2025,Casey Smith,Mercyhurst,SR,2B,0.204,0.289,0.246,0.535,49,193,167,16,34,5,1,0,19,3,18,55,7,4,28.5%,9.3%,3.06,0.042,0.298,0.264,12,-18,40,50.5%,15.2%,34.3%,2.9%,0.0%
2025,Casey Sorg,Bellarmine,SR,CF,0.281,0.383,0.467,0.85,55,248,210,41,59,9,0,10,48,6,30,46,5,4,18.5%,12.1%,1.53,0.186,0.314,0.388,40,1,103,51.8%,13.9%,34.3%,6.6%,17.5%
2025,Cashel Dugger,UCLA,SO,C,0.279,0.421,0.36,0.781,55,224,172,35,48,5,0,3,25,12,30,27,0,1,12.1%,13.4%,0.9,0.081,0.317,0.382,35,0,100,46.1%,19.9%,34.0%,6.4%,6.3%
2025,Cason Campbell,Arkansas State,JR,2B,0.28,0.41,0.385,0.795,45,179,143,23,40,3,0,4,22,6,27,32,2,2,17.9%,15.1%,1.19,0.105,0.33,0.378,27,-1,98,56.0%,18.3%,25.7%,4.6%,14.3%
2025,Cason Tollett,Arkansas State,SR,DH,0.242,0.291,0.291,0.581,45,181,165,19,40,2,0,2,23,2,10,30,0,0,16.6%,5.5%,3.02,0.048,0.281,0.275,13,-15,45,59.3%,12.6%,28.1%,4.4%,5.3%
2025,Cavan Brady,Merrimack,GR,2B,0.28,0.365,0.484,0.849,47,208,182,36,51,16,0,7,27,9,16,29,5,3,13.9%,7.7%,1.81,0.203,0.299,0.385,33,1,102,28.9%,18.3%,52.8%,14.8%,9.3%
2025,Cayden Brumbaugh,Nebraska,JR,2B,0.309,0.388,0.451,0.839,61,287,246,50,76,18,1,5,33,7,28,38,12,6,13.2%,9.8%,1.35,0.142,0.341,0.385,46,1,102,43.1%,16.7%,40.2%,4.8%,6.0%
2025,Cayden Munster,Fresno State,FR,1B,0.226,0.33,0.401,0.731,52,206,177,27,40,13,0,6,27,3,25,54,0,0,26.2%,12.1%,2.17,0.175,0.288,0.338,25,-7,78,39.5%,12.9%,47.6%,8.1%,10.2%
2025,Cayden Smith,Central Michigan,FR,SS,0.257,0.361,0.428,0.789,50,220,187,38,48,14,3,4,26,9,22,49,5,0,22.3%,10.0%,2.23,0.171,0.326,0.364,31,-3,91,42.6%,18.4%,39.0%,2.9%,7.5%
2025,Cecil Lofton,Southern Illinois,SR,1B,0.278,0.378,0.469,0.847,54,246,209,50,58,11,1,9,50,3,32,36,5,2,14.6%,13.0%,1.12,0.191,0.295,0.385,39,1,102,37.4%,17.8%,45.4%,10.3%,11.4%
2025,Chandler Riley,Charlotte,GR,2B,0.25,0.351,0.361,0.712,55,245,208,34,52,8,0,5,28,4,29,51,2,1,20.8%,11.8%,1.76,0.111,0.307,0.337,30,-9,78,43.2%,18.7%,38.1%,3.9%,8.5%
2025,Chandler Tuupo,Charleston Southern,JR,1B,0.284,0.402,0.451,0.853,51,255,204,48,58,10,3,6,58,17,27,37,5,5,14.5%,10.6%,1.37,0.167,0.311,0.392,42,2,106,45.2%,15.1%,39.8%,3.0%,9.1%
2025,Chanz Doughty,Stony Brook,JR,RF,0.296,0.393,0.533,0.926,49,202,169,34,50,13,0,9,38,9,20,51,12,0,25.2%,9.9%,2.55,0.237,0.366,0.413,37,5,117,43.2%,12.7%,44.1%,7.6%,17.3%
2025,Charles Davalan,Arkansas,SO,LF,0.346,0.433,0.561,0.994,65,317,269,71,93,12,2,14,60,8,35,27,10,3,8.5%,11.0%,0.77,0.216,0.343,0.444,65,16,132,41.3%,28.9%,29.8%,5.0%,19.4%
2025,Charles Morris,Alabama A&M,FR,1B,0.315,0.439,0.452,0.891,43,187,146,20,46,11,0,3,32,6,30,31,1,2,16.6%,16.0%,1.04,0.137,0.368,0.414,34,5,117,30.1%,23.9%,46.0%,12.4%,5.8%
2025,Charley Magoulick,Rider,FR,1B,0.315,0.396,0.503,0.899,48,193,165,29,52,9,2,6,31,6,18,40,3,7,20.7%,9.3%,2.23,0.188,0.377,0.406,34,4,113,33.9%,21.3%,44.9%,9.4%,10.5%
2025,Charlie Davis,Belmont,JR,2B,0.315,0.374,0.421,0.795,60,282,254,43,80,14,2,3,30,8,17,26,25,5,9.2%,6.0%,1.53,0.106,0.339,0.367,41,-3,93,47.8%,18.6%,33.6%,5.8%,3.9%
2025,Charlie Granatell,Elon,SR,DH,0.275,0.368,0.392,0.76,55,240,204,35,56,14,2,2,34,6,26,29,3,1,12.1%,10.8%,1.12,0.118,0.307,0.357,33,-5,88,45.1%,14.9%,40.0%,8.6%,2.9%
2025,Charlie Iriotakis,William & Mary,JR,DH,0.255,0.332,0.388,0.72,54,223,196,30,50,5,3,5,40,3,21,36,2,1,16.1%,9.4%,1.71,0.133,0.285,0.33,26,-9,74,56.4%,12.3%,31.3%,6.1%,9.8%
2025,Charlie Isom-McCall,Lindenwood,FR,2B,0.276,0.375,0.448,0.822,57,259,221,48,61,11,6,5,32,8,28,33,17,3,12.7%,10.8%,1.18,0.172,0.303,0.379,40,-1,99,40.3%,17.2%,42.5%,9.7%,6.3%
2025,Charlie Longmeier,Evansville,SO,LF,0.303,0.415,0.495,0.91,52,229,188,40,57,13,1,7,36,2,36,40,12,2,17.5%,15.7%,1.11,0.191,0.347,0.414,42,6,117,47.6%,18.4%,34.0%,4.1%,14.0%
2025,Charlie Marion,Milwaukee,JR,RF,0.279,0.383,0.544,0.927,56,257,215,35,60,15,3,12,61,9,29,45,2,0,17.5%,11.3%,1.55,0.265,0.298,0.41,46,6,115,39.0%,14.5%,46.5%,6.4%,15.0%
2025,Charlie Meglio,Campbell,SO,3B,0.255,0.332,0.5,0.832,56,238,212,41,54,16,0,12,41,10,15,44,15,0,18.5%,6.3%,2.94,0.245,0.268,0.37,35,-2,94,34.7%,13.2%,52.1%,12.0%,13.8%
2025,Charlie Niehaus,Cincinnati,FR,SS,0.28,0.376,0.39,0.767,51,199,164,34,46,9,3,1,21,1,26,45,20,1,22.6%,13.1%,1.73,0.11,0.372,0.36,28,-3,89,40.2%,17.1%,42.7%,8.5%,2.0%
2025,Charlie Parcell,Northern Illinois,SO,CF,0.301,0.416,0.45,0.866,54,253,209,61,63,14,1,5,29,16,25,25,13,1,9.9%,9.9%,1.0,0.148,0.324,0.406,44,5,113,42.9%,18.8%,38.2%,7.6%,7.7%
2025,Charlie Rife,Bellarmine,JR,C,0.243,0.396,0.468,0.864,45,144,111,30,27,3,2,6,25,8,22,27,1,1,18.8%,15.3%,1.23,0.225,0.259,0.395,24,2,107,32.2%,16.1%,51.7%,16.1%,13.3%
2025,Charlie Rogan,George Washington,SO,1B,0.297,0.405,0.467,0.872,54,237,195,37,58,16,1,5,38,16,22,39,3,0,16.5%,9.3%,1.77,0.169,0.342,0.402,41,4,111,46.2%,16.5%,37.3%,7.6%,8.5%
2025,Charlie Saul,Bryant,SO,RF,0.286,0.371,0.491,0.862,48,193,161,32,46,7,4,6,34,12,11,57,7,2,29.5%,5.7%,5.18,0.205,0.4,0.39,31,1,104,28.7%,17.0%,54.3%,12.8%,11.8%
2025,Charlie Saum,Stanford,SR,C,0.236,0.345,0.368,0.713,43,173,144,24,34,7,0,4,19,5,20,45,0,0,26.0%,11.6%,2.24,0.132,0.309,0.336,21,-6,77,34.3%,27.3%,38.4%,10.1%,10.5%
2025,Charlie Schebler,Akron,SO,2B,0.204,0.292,0.268,0.56,42,179,157,20,32,4,0,2,27,2,18,39,1,2,21.8%,10.1%,2.16,0.064,0.256,0.273,12,-16,44,53.4%,15.5%,31.0%,6.9%,5.6%
2025,Charlie Scholvin,Toledo,SO,SS,0.305,0.465,0.476,0.941,51,219,164,44,50,11,1,5,31,34,17,17,2,0,7.8%,7.8%,1.0,0.171,0.313,0.444,45,11,132,38.3%,20.1%,41.6%,10.7%,8.1%
2025,Charlie Sutherland,Minnesota,SO,DH,0.283,0.365,0.486,0.851,44,159,138,24,39,8,1,6,24,3,15,34,5,1,21.4%,9.4%,2.28,0.203,0.337,0.385,25,0,102,39.6%,17.8%,42.6%,9.9%,14.0%
2025,Charlie Walsh,George Washington,FR,2B,0.256,0.35,0.33,0.679,50,205,176,32,45,9,2,0,25,3,23,44,8,1,21.5%,11.2%,1.92,0.074,0.338,0.328,23,-9,72,58.5%,11.5%,30.0%,3.1%,0.0%
2025,Chase Beattie,Saint Louis,JR,DH,0.326,0.393,0.605,0.998,45,146,129,24,42,10,1,8,27,8,7,33,1,0,22.6%,4.8%,4.71,0.279,0.382,0.439,30,7,130,34.0%,25.5%,40.4%,9.6%,21.1%
2025,Chase Bloomer,SIU Edwardsville,JR,SS,0.306,0.343,0.56,0.903,53,249,232,51,71,11,3,14,48,0,14,53,10,6,21.3%,5.6%,3.8,0.254,0.341,0.393,41,2,106,36.9%,21.2%,41.9%,5.6%,18.7%
2025,Chase Brunson,TCU,SO,CF,0.313,0.391,0.549,0.941,58,258,224,56,70,13,2,12,46,5,26,35,9,0,13.6%,10.1%,1.35,0.237,0.322,0.417,48,8,119,45.1%,14.0%,40.9%,10.4%,15.2%
2025,Chase Call,UC Irvine,SR,RF,0.315,0.472,0.582,1.053,52,248,184,58,58,12,2,11,49,26,32,47,1,1,19.0%,12.9%,1.47,0.266,0.362,0.471,57,18,146,33.6%,20.0%,46.4%,10.0%,16.9%
2025,Chase Fralick,Auburn,FR,C,0.335,0.426,0.472,0.897,58,250,212,36,71,17,0,4,41,6,29,41,0,0,16.4%,11.6%,1.41,0.137,0.396,0.414,46,7,117,43.6%,23.8%,32.6%,5.8%,7.1%
2025,Chase Gallegos,UNLV,SO,C,0.281,0.409,0.338,0.747,47,175,139,32,39,5,0,1,15,6,25,29,5,1,16.6%,14.3%,1.16,0.058,0.345,0.367,25,-2,93,46.8%,22.9%,30.3%,6.4%,3.0%
2025,Chase Jans,Nicholls,SR,LF,0.318,0.371,0.417,0.788,38,168,151,27,48,6,0,3,21,2,12,32,9,0,19.0%,7.1%,2.68,0.099,0.381,0.363,24,-2,91,60.5%,17.6%,22.7%,5.0%,11.1%
2025,Chase Krewson,UCF,SO,LF,0.279,0.395,0.329,0.724,45,170,140,27,39,4,0,1,14,3,24,28,3,3,16.5%,14.1%,1.17,0.05,0.342,0.355,23,-4,87,60.0%,16.4%,23.6%,0.0%,3.8%
2025,Chase Mora,Texas State,JR,3B,0.286,0.363,0.471,0.834,58,261,227,44,65,16,1,8,44,5,24,44,13,3,16.9%,9.2%,1.84,0.185,0.32,0.375,39,-1,97,48.9%,14.7%,36.4%,6.5%,11.9%
2025,Chase Nixon,Memphis,SR,LF,0.271,0.365,0.468,0.833,54,233,203,32,55,12,2,8,36,2,28,31,2,0,13.3%,12.0%,1.11,0.197,0.287,0.379,36,0,99,41.8%,18.8%,39.4%,12.4%,11.9%
2025,Chase Spencer,Air Force,SR,CF,0.282,0.378,0.528,0.906,43,195,163,40,46,13,3,7,28,5,22,38,15,2,19.5%,11.3%,1.73,0.245,0.322,0.404,34,3,111,35.9%,14.5%,49.6%,5.3%,10.8%
2025,Chase Swain,West Virginia,JR,3B,0.319,0.404,0.452,0.856,48,164,135,40,43,6,3,2,30,4,18,36,11,3,22.0%,11.0%,2.0,0.133,0.406,0.393,27,2,106,55.4%,22.8%,21.8%,2.0%,9.1%
2025,Chayton Krauss,Dallas Baptist,SR,1B,0.332,0.399,0.615,1.014,58,263,226,50,75,19,0,15,71,2,28,56,6,1,21.3%,10.6%,2.01,0.283,0.37,0.435,52,11,128,31.6%,23.2%,45.2%,2.8%,18.8%
2025,Chenar Brown,Grambling,GR,1B,0.34,0.442,0.59,1.032,41,172,144,40,49,9,0,9,38,8,19,38,10,2,22.1%,11.0%,2.01,0.25,0.408,0.458,37,11,140,44.6%,15.8%,39.6%,12.9%,22.5%
2025,Chris Andrews,Monmouth,GR,LF,0.279,0.395,0.374,0.769,52,225,179,31,50,8,0,3,26,9,29,31,17,8,13.8%,12.9%,1.07,0.095,0.311,0.366,32,-3,92,49.6%,17.0%,33.3%,5.0%,6.4%
2025,Chris Arroyo,Virginia,JR,1B,0.291,0.361,0.519,0.88,48,217,189,31,55,8,1,11,42,0,23,30,5,1,13.8%,10.6%,1.3,0.228,0.289,0.386,35,1,103,43.2%,14.8%,42.0%,5.6%,16.2%
2025,Chris Baillargeon,Holy Cross,SR,1B,0.376,0.49,0.507,0.998,58,263,205,39,77,18,0,3,50,14,38,48,5,1,18.3%,14.4%,1.27,0.132,0.463,0.46,58,17,141,42.3%,24.4%,34.6%,5.8%,5.6%
2025,Chris Barr,Army,JR,LF,0.313,0.392,0.452,0.844,50,243,208,44,65,10,5,3,38,2,27,28,33,3,11.5%,11.1%,1.04,0.139,0.344,0.388,39,1,103,42.5%,19.5%,37.9%,4.0%,4.5%
2025,Chris Bear,Maine,JR,SS,0.271,0.386,0.388,0.774,49,231,188,33,51,11,1,3,15,11,26,48,14,2,20.8%,11.3%,1.84,0.117,0.343,0.368,34,-3,93,40.7%,20.0%,39.3%,8.6%,5.5%
2025,Chris Brown,Central Connecticut,SR,3B,0.326,0.469,0.488,0.957,48,224,172,53,56,17,1,3,49,14,35,43,8,1,19.2%,15.6%,1.23,0.163,0.411,0.446,47,12,133,30.7%,19.7%,49.6%,8.7%,4.8%
2025,Chris Carson,Stony Brook,SO,CF,0.257,0.333,0.399,0.732,45,170,148,31,38,3,3,4,25,2,16,19,9,2,11.2%,9.4%,1.19,0.142,0.268,0.337,20,-6,77,46.0%,15.1%,38.9%,10.3%,8.2%
2025,Chris Cole,Kennesaw State,SR,CF,0.286,0.426,0.394,0.821,58,271,213,40,61,12,4,1,23,8,44,53,23,5,19.6%,16.2%,1.21,0.108,0.377,0.394,45,3,107,51.4%,20.7%,27.9%,2.9%,2.6%
2025,Chris Diaz,Marist,FR,RF,0.23,0.354,0.335,0.689,49,198,161,20,37,10,2,1,17,3,29,52,8,2,26.3%,14.6%,1.8,0.106,0.327,0.333,23,-8,75,35.5%,15.0%,49.5%,12.1%,1.9%
2025,Chris Goode,Merrimack,JR,CF,0.16,0.343,0.236,0.579,42,139,106,13,17,5,0,1,8,5,25,51,7,2,36.7%,18.0%,2.04,0.075,0.291,0.303,13,-9,60,42.3%,13.5%,44.2%,5.8%,4.3%
2025,Chris Hacopian,Maryland,SO,SS,0.375,0.502,0.656,1.158,52,249,192,51,72,12,0,14,61,13,40,19,1,2,7.6%,16.1%,0.47,0.281,0.356,0.506,64,25,164,42.3%,16.0%,41.7%,7.4%,19.2%
2025,Chris Hoalcraft,St. Bonaventure,JR,SS,0.289,0.367,0.454,0.821,48,228,194,36,56,7,2,7,47,5,22,29,25,7,12.7%,9.6%,1.32,0.165,0.301,0.37,34,-2,94,53.0%,11.3%,35.7%,6.0%,11.7%
2025,Chris Juchno,Mercyhurst,SR,RF,0.22,0.393,0.36,0.753,52,246,186,34,41,9,1,5,23,13,41,62,18,2,25.2%,16.7%,1.51,0.14,0.298,0.366,35,-3,92,21.1%,21.1%,57.7%,12.2%,7.0%
2025,Chris Marcellus,Grambling,JR,C,0.28,0.42,0.476,0.895,48,216,164,38,46,12,1,6,39,6,37,37,4,1,17.1%,17.1%,1.0,0.195,0.317,0.411,39,5,115,37.4%,15.3%,47.3%,5.3%,9.7%
2025,Chris McHugh,NC State,SO,1B,0.365,0.462,0.533,0.995,53,236,197,45,72,12,0,7,48,14,23,40,1,2,16.9%,9.7%,1.74,0.168,0.428,0.454,51,14,138,50.3%,17.2%,32.5%,4.5%,13.7%
2025,Chris Miller,Dartmouth,SO,LF,0.229,0.328,0.286,0.614,32,126,105,9,24,3,0,1,8,2,15,33,4,1,26.2%,11.9%,2.2,0.057,0.311,0.299,11,-8,58,44.6%,13.5%,41.9%,12.2%,3.2%
2025,Chris Morabito,Bucknell,SO,LF,0.211,0.339,0.388,0.727,44,181,147,17,31,4,5,4,25,3,27,44,5,1,24.3%,14.9%,1.63,0.177,0.265,0.339,22,-6,78,41.0%,18.1%,41.0%,7.6%,9.3%
2025,Chris Ramirez,California Baptist,FR,SS,0.35,0.424,0.414,0.838,57,241,203,44,71,9,2,0,29,6,24,16,7,2,6.6%,10.0%,0.66,0.064,0.37,0.394,40,2,107,42.7%,29.2%,28.1%,2.6%,0.0%
2025,Chris Schuchart,Davidson,SR,1B,0.257,0.338,0.408,0.746,50,204,179,29,46,9,0,6,37,11,12,47,4,0,23.0%,5.9%,3.9,0.151,0.313,0.344,26,-6,81,44.8%,20.9%,34.3%,6.7%,13.0%
2025,Chris Stanfield,LSU,JR,CF,0.295,0.412,0.401,0.813,67,255,207,53,61,15,2,1,31,5,37,52,4,1,20.4%,14.5%,1.41,0.106,0.387,0.387,41,1,103,40.3%,22.7%,37.0%,4.5%,1.8%
2025,Chris Walsh,Monmouth,SO,1B,0.306,0.384,0.471,0.854,46,203,170,42,52,13,3,3,23,2,22,39,20,5,19.2%,10.8%,1.78,0.165,0.371,0.387,33,1,103,40.8%,16.2%,43.1%,5.4%,5.4%
2025,Chris Worcester,Eastern Illinois,SR,2B,0.304,0.393,0.424,0.817,51,257,217,45,66,14,3,2,30,8,25,24,9,3,9.3%,9.7%,0.96,0.12,0.332,0.377,39,-1,98,41.9%,12.0%,46.1%,13.6%,2.3%
2025,Christian Butera,Brown,FR,3B,0.303,0.391,0.504,0.896,35,139,119,21,36,8,2,4,17,5,13,41,5,0,29.5%,9.4%,3.14,0.202,0.427,0.406,24,3,113,39.2%,22.8%,38.0%,5.1%,13.3%
2025,Christian Kiper,Bellarmine,FR,1B,0.197,0.301,0.291,0.593,44,146,127,17,25,9,0,1,15,3,16,36,2,0,24.7%,11.0%,2.25,0.094,0.267,0.289,12,-11,53,43.8%,13.5%,42.7%,4.5%,2.6%
2025,Christian Mitchelle,Cincinnati,JR,LF,0.253,0.317,0.359,0.675,50,223,198,23,50,10,1,3,25,2,17,38,11,1,17.0%,7.6%,2.24,0.106,0.297,0.315,23,-12,66,41.9%,14.2%,43.9%,14.9%,4.6%
2025,Christian Rush,William & Mary,SR,RF,0.292,0.381,0.546,0.927,56,255,216,46,63,11,1,14,47,7,26,57,5,2,22.4%,10.2%,2.2,0.255,0.331,0.41,46,6,115,27.5%,20.0%,52.5%,10.6%,16.7%
2025,Christian Scanlon,Merrimack,JR,RF,0.225,0.42,0.397,0.817,49,205,151,24,34,8,0,6,27,12,40,55,7,4,26.8%,19.5%,1.37,0.172,0.304,0.393,34,2,106,33.7%,22.8%,43.5%,9.8%,15.0%
2025,Christian Smith,High Point,JR,LF,0.321,0.452,0.628,1.08,58,252,196,58,63,9,3,15,62,9,42,58,8,0,23.0%,16.7%,1.38,0.306,0.375,0.47,57,18,146,32.6%,18.1%,49.3%,4.3%,22.1%
2025,Christian Smith,Quinnipiac,JR,DH,0.329,0.435,0.612,1.047,56,262,219,47,72,13,2,15,67,6,36,41,3,2,15.6%,13.7%,1.14,0.283,0.348,0.461,58,17,141,32.0%,17.4%,50.6%,8.7%,17.2%
2025,Christian Smith-Johnson,Texas A&M-Corpus Christi,JR,RF,0.254,0.338,0.305,0.643,39,137,118,15,30,4,1,0,18,8,8,26,8,2,19.0%,5.8%,3.28,0.051,0.319,0.312,14,-8,65,43.4%,24.1%,32.5%,8.4%,0.0%
2025,Christian Taylor,Air Force,SO,LF,0.295,0.371,0.426,0.797,49,207,176,35,52,12,1,3,40,3,21,41,14,6,19.8%,10.1%,1.96,0.131,0.358,0.364,29,-3,91,34.6%,26.5%,39.0%,9.6%,5.7%
2025,Christopher Rembert,Auburn,FR,2B,0.344,0.467,0.555,1.022,56,260,209,49,72,14,0,10,46,12,37,36,6,4,13.8%,14.2%,0.97,0.211,0.378,0.463,58,17,142,41.5%,19.3%,39.2%,5.8%,14.9%
2025,Cider Canon,Davidson,SO,RF,0.371,0.46,0.733,1.193,48,239,202,65,75,16,3,17,52,7,28,47,10,1,19.7%,11.7%,1.68,0.361,0.414,0.512,62,25,167,35.9%,13.7%,50.3%,7.8%,22.1%
